,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,text,clean_text,sentiment
162,1553136857545949186,"#FunfactFridays
 #Funfactfriday @NWCjam https://t.co/2zj8GJtfCk",Shanni,ShanniBudd,2022-07-29T21:54:17.000Z,Fri Jul 29 21:54:17 +0000 2022,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/NWCjam/status/1553128262578147328 ,2,1,,,,,"#FunfactFridays
 #Funfactfriday @NWCjam https://t.co/2zj8GJtfCk",funfactfridays funfactfriday nwcjam http co zj gjtfck,Neutral
163,1553136728042504195,"#FunfactFridays courtesy of @NWCjam
 #Funfactfriday 🇯🇲 https://t.co/VhfLEzkymY",Shanni,ShanniBudd,2022-07-29T21:53:46.000Z,Fri Jul 29 21:53:46 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/NWCjam/status/1553128267842043909 ,2,1,,,,,"#FunfactFridays courtesy of @NWCjam
 #Funfactfriday 🇯🇲 https://t.co/VhfLEzkymY",funfactfridays courtesy nwcjam funfactfriday http co vhflezkymy,Positive
164,1553110359954886656,@NWCjam wow...couple days of rain and the Mona reservoir levels up 30%!,Donald Hinds,neilhinds,2022-07-29T20:08:59.000Z,Fri Jul 29 20:08:59 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,@NWCjam wow...couple days of rain and the Mona reservoir levels up 30%!,nwcjam wow couple day rain mona reservoir level,Positive
165,1553079606969831430,"RT @NWCjam : JAMAICA’S FORESTRY Department is eyeing the use of high-tech devices, such as the Huawei Technologies and Rainforest Connection-developed ‘The Guardian’, to assist with monitoring and preserving the island’s forest reserves.",Lydia Ko 리디아,LydiaLewisWon,2022-07-29T18:06:47.000Z,Fri Jul 29 18:06:47 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,"RT @NWCjam : JAMAICA’S FORESTRY Department is eyeing the use of high-tech devices, such as the Huawei Technologies and Rainforest Connection-developed ‘The Guardian’, to assist with monitoring and preserving the island’s forest reserves.",rt nwcjam jamaica forestry department eyeing use high tech device huawei technology rainforest connection developed guardian assist monitoring preserving island forest reserve,Neutral
166,1553062689504624641,RT @KellyKatharin : Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,Capple Whaite,loscarapple,2022-07-29T16:59:34.000Z,Fri Jul 29 16:59:34 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,2,,,,,RT @KellyKatharin : Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,rt kellykatharin get water cooper hill today nwcjam markbarnett nwc,Neutral
167,1553025493460451328,"Joined twitter today to say that @NWCjam is a dishonest scheme. How can you pay your outstanding balance  IN FULL ✅, but said company refuses to provide services saying that you still owe more?? Called &amp; emailed customer care with no response ! 

#livinginjamaica",Shauntel Angelica,jamaicanvagabon,2022-07-29T14:31:46.000Z,Fri Jul 29 14:31:46 +0000 2022,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,1,1,,,,,"Joined twitter today to say that @NWCjam is a dishonest scheme. How can you pay your outstanding balance  IN FULL ✅, but said company refuses to provide services saying that you still owe more?? Called &amp; emailed customer care with no response ! 

#livinginjamaica",joined twitter today say nwcjam dishonest scheme pay outstanding balance full said company refuse provide service saying still owe called amp emailed customer care response livinginjamaica,Positive
168,1552990000664436737,RT @KellyKatharin : Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,Natalie Haynes,Nesbethgirl,2022-07-29T12:10:43.000Z,Fri Jul 29 12:10:43 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,2,,,,,RT @KellyKatharin : Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,rt kellykatharin get water cooper hill today nwcjam markbarnett nwc,Neutral
169,1552985685828804609,@KellyKatharin @NWCjam @MarkBarnett_NWC @TheOURja When will water return to this community? @matthewsamuda,Shanni,ShanniBudd,2022-07-29T11:53:35.000Z,Fri Jul 29 11:53:35 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,5,,,,,@KellyKatharin @NWCjam @MarkBarnett_NWC @TheOURja When will water return to this community? @matthewsamuda,kellykatharin nwcjam markbarnett nwc theourja water return community matthewsamuda,Neutral
170,1552977162025697292,RT @KellyKatharin : Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,IG: mekiedoll,Mekiedoll,2022-07-29T11:19:43.000Z,Fri Jul 29 11:19:43 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,,,,,RT @KellyKatharin : Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,rt kellykatharin get water cooper hill today nwcjam markbarnett nwc,Neutral
171,1552975391094087680,Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,Kelly Mou,KellyKatharin,2022-07-29T11:12:40.000Z,Fri Jul 29 11:12:40 +0000 2022,6,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,2,,,,,Will we get water in Coopers Hill today @NWCjam @MarkBarnett_NWC ? It's been a while.,get water cooper hill today nwcjam markbarnett nwc,Neutral
172,1552838616929509376,@Mjsassy @FLOWJamaica @NWCjam Kmt. Have you given on the road lately???????.,Clive Brown,CliveBr41446303,2022-07-29T02:09:11.000Z,Fri Jul 29 02:09:11 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,@Mjsassy @FLOWJamaica @NWCjam Kmt. Have you given on the road lately???????.,mjsassy flowjamaica nwcjam kmt given road lately,Neutral
173,1552780161409589250,@Karidouglasja Hello Councillor Douglas - Are you able to assist in getting the @NWCjam to fix the road at the corner of Renfrew Road and Holborn Road. There is a large pothole resulting from the NWC’s repair works. It has been months and months. Help please!,Ja Meridians,JaMeridians,2022-07-28T22:16:54.000Z,Thu Jul 28 22:16:54 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,@Karidouglasja Hello Councillor Douglas - Are you able to assist in getting the @NWCjam to fix the road at the corner of Renfrew Road and Holborn Road. There is a large pothole resulting from the NWC’s repair works. It has been months and months. Help please!,karidouglasja hello councillor douglas able assist getting nwcjam fix road corner renfrew road holborn road large pothole resulting nwc repair work month month help please,Positive
174,1552730485494882304,Why is New Haven water gone @NWCjam ??,♌️,ShanziiLove,2022-07-28T18:59:30.000Z,Thu Jul 28 18:59:30 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,Why is New Haven water gone @NWCjam ??,new water gone nwcjam,Neutral
